schema_name,table_name,column_name,runtime_status,read_usage,write_usage,filter_usage,relation_usage,legacy_fallback,code_references,confidence,notes
public,news_documents,description_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,file_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,file_path,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,file_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,mime_type,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,file_size,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,is_public,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,news_documents,updated_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/news/services/news.service.js; src/app/(website)/news/[slug]/page.js,High,
public,pages,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,slug,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,title_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,title_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,content_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,content_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,is_published,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,show_in_footer,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,pages,updated_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/settings/settings.service.js; src/app/admin/settings/page.js; src/components/Footer.js; src/app/(website)/impressum/page.js; src/app/(website)/datenschutz/page.js,High,
public,player_team_seasons,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,player_id,ACTIVE_READ_WRITE,yes,yes,yes,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,team_season_id,ACTIVE_READ_WRITE,yes,yes,yes,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,shirt_number,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,position_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,position_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,is_captain,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,player_team_seasons,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/components/admin/persons/personTeamRepository.js; src/lib/admin-auth/scopes/scopeRepository.js,High,
public,players,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,team_id,LEGACY_FALLBACK,yes,yes,yes,yes,yes,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,Direct team assignment kept as fallback beside player_team_seasons.
public,players,first_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,last_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,shirt_number,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,position_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,position_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,image_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,photo_url,LEGACY_FALLBACK,yes,yes,no,no,yes,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,Mirrored with image_url for compatibility.
public,players,description_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,description_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,birthdate,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,year_group,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,strong_foot,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,nationality,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,is_captain,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,jersey_number,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,position,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,name_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,name_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,gender,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,players,joined_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/players/services/players.service.js; src/app/admin/players/actions.js; src/components/admin/persons/personTeamRepository.js; src/components/admin/topbar/adminSearch.service.js,High,
public,seasons,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,seasons,name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,seasons,slug,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,seasons,is_current,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,seasons,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,seasons,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,seasons,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,sponsor_categories,id,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsor_categories,name_de,ACTIVE_READ_ONLY,yes,no,no,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsor_categories,name_en,ACTIVE_READ_ONLY,yes,no,no,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsor_categories,slug,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsor_categories,is_active,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsor_categories,sort_order,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsor_categories,created_at,ACTIVE_READ_ONLY,yes,no,no,no,no,src/app/(website)/fussball/sponsoren/page.js; src/app/admin/sponsors/page.js; src/components/admin/sponsors/services/sponsors.service.js,High,
public,sponsors,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,category_id,ACTIVE_READ_WRITE,yes,yes,yes,yes,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,description_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,description_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,image_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,website_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,facebook_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,instagram_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,tiktok_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,sponsors,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/sponsors/services/sponsors.service.js; src/app/admin/sponsors/page.js; src/app/(website)/fussball/sponsoren/page.js; src/components/admin/delete/removeActions.js; src/components/admin/topbar/adminSearch.service.js,High,
public,team_seasons,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,team_id,ACTIVE_READ_WRITE,yes,yes,yes,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,season_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,name_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,name_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,slug,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,age_group,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,description_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,description_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,training_times_de,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,training_times_en,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,team_image_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,contact_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,contact_email,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,contact_phone,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,contact_image_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,fussball_de_matches_widget_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,fussball_de_table_widget_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,fussball_de_team_url,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,sort_order,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_seasons,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/teams.service.js; src/app/admin/teams/actions.js; src/lib/admin-auth/scopes/scopeRepository.js; src/lib/events/eventLoader.js,High,
public,team_templates,id,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_templates,name_de,ACTIVE_READ_ONLY,yes,no,no,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_templates,slug,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_templates,age_group,ACTIVE_READ_ONLY,yes,no,no,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_templates,is_active,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_templates,sort_order,ACTIVE_READ_ONLY,yes,no,yes,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_templates,created_at,ACTIVE_READ_ONLY,yes,no,no,no,no,src/app/admin/teams/new/page.js,Medium,
public,team_training_exceptions,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,team_training_time_id,ACTIVE_READ_WRITE,yes,yes,partial,yes,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,exception_date,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,exception_type,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_start_time,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_end_time,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_training_type,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_location_name,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_location_address,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_location_city,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,override_location_note,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,note,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,is_active,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,created_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_exceptions,updated_at,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,id,ACTIVE_READ_WRITE,yes,yes,yes,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,team_season_id,ACTIVE_READ_WRITE,yes,yes,yes,yes,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,weekday,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,start_time,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,end_time,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
public,team_training_times,training_type,ACTIVE_READ_WRITE,yes,yes,no,no,no,src/components/admin/teams/services/training.service.js; src/lib/events/eventLoader.js,High,
